"gene","TE_name","pair","minuslog10Pval"
"ZNF354C","L1PA2","L1PA2:ZNF354C",5.11585854825
"ZNF17","L1PA2","L1PA2:ZNF17",13.9152413835
"ZNF85","L1PA2","L1PA2:ZNF85",3.43372393787
"ZNF182","L1PA2","L1PA2:ZNF182",17.5776543764
"ZNF33A","L1PA2","L1PA2:ZNF33A",2.03111918802
"ZNF136","L1PA2","L1PA2:ZNF136",25.0088898374
"ZNF649","L1HS","L1HS:ZNF649",16.9022582547
"ZNF382","L1HS","L1HS:ZNF382",319.942227513
"ZNF425","L1HS","L1HS:ZNF425",31.6602173978
"ZNF84","L1HS","L1HS:ZNF84",319.942227513
"ZNF141","L1HS","L1HS:ZNF141",8.90450856681
"ZNF354A","L1HS","L1HS:ZNF354A",3.21166023731
"ZNF136","L1HS","L1HS:ZNF136",8.95496609665
"ZNF93","L1PA5","L1PA5:ZNF93",212.16427976
"ZNF649","L1PA5","L1PA5:ZNF649",319.942227513
"ZNF382","L1PA5","L1PA5:ZNF382",305.387362355
"ZNF425","L1PA5","L1PA5:ZNF425",71.8909327844
"ZNF84","L1PA5","L1PA5:ZNF84",319.942227513
"ZNF765","L1PA5","L1PA5:ZNF765",319.942227513
"ZNF141","L1PA5","L1PA5:ZNF141",28.2121248738
"ZNF248","L1PA5","L1PA5:ZNF248",319.942227513
"ZNF354C","L1PA5","L1PA5:ZNF354C",34.2274577779
"ZNF17","L1PA5","L1PA5:ZNF17",1.48212723446
"ZNF85","L1PA5","L1PA5:ZNF85",7.86950370652
"ZNF626","L1PA5","L1PA5:ZNF626",2.5056189144
"ZNF354A","L1PA5","L1PA5:ZNF354A",4.31107473842
"ZNF10","L1PA5","L1PA5:ZNF10",9.25988392391
"ZNF136","L1PA5","L1PA5:ZNF136",5.24257500872
"ZNF93","L1PA6","L1PA6:ZNF93",158.155114763
"ZNF649","L1PA6","L1PA6:ZNF649",160.695330207
"ZNF382","L1PA6","L1PA6:ZNF382",169.461215071
"ZNF425","L1PA6","L1PA6:ZNF425",42.1376817565
"ZNF84","L1PA6","L1PA6:ZNF84",258.683687315
"ZNF765","L1PA6","L1PA6:ZNF765",319.942227513
"ZNF141","L1PA6","L1PA6:ZNF141",47.560570907
"ZNF248","L1PA6","L1PA6:ZNF248",235.559448077
"ZNF354C","L1PA6","L1PA6:ZNF354C",12.4044662611
"ZNF85","L1PA6","L1PA6:ZNF85",4.85065680589
"ZNF626","L1PA6","L1PA6:ZNF626",1.83999206882
"ZNF354A","L1PA6","L1PA6:ZNF354A",2.12926382453
"ZNF317","L1PA6","L1PA6:ZNF317",1.68466086731
"ZNF10","L1PA6","L1PA6:ZNF10",7.3864681836
"ZNF136","L1PA6","L1PA6:ZNF136",10.575053875
"ZNF534","L1PA6","L1PA6:ZNF534",2.46159093767
"ZNF93","L1PA4","L1PA4:ZNF93",319.942227513
"ZNF649","L1PA4","L1PA4:ZNF649",319.942227513
"ZNF382","L1PA4","L1PA4:ZNF382",319.942227513
"ZNF425","L1PA4","L1PA4:ZNF425",92.1889655679
"ZNF84","L1PA4","L1PA4:ZNF84",319.942227513
"ZNF765","L1PA4","L1PA4:ZNF765",319.942227513
"ZNF141","L1PA4","L1PA4:ZNF141",9.95904935106
"ZNF248","L1PA4","L1PA4:ZNF248",8.16165365047
"ZNF354C","L1PA4","L1PA4:ZNF354C",11.4292888257
"ZNF17","L1PA4","L1PA4:ZNF17",6.64790250983
"ZNF85","L1PA4","L1PA4:ZNF85",4.71325080107
"ZNF354A","L1PA4","L1PA4:ZNF354A",4.36169013234
"ZNF10","L1PA4","L1PA4:ZNF10",4.37252774378
"ZNF136","L1PA4","L1PA4:ZNF136",2.05001033073
"ZNF93","L1P1","L1P1:ZNF93",175.848531874
"ZNF649","L1P1","L1P1:ZNF649",240.410137056
"ZNF382","L1P1","L1P1:ZNF382",185.508484708
"ZNF425","L1P1","L1P1:ZNF425",5.91496133988
"ZNF84","L1P1","L1P1:ZNF84",76.3770533017
"ZNF765","L1P1","L1P1:ZNF765",141.541725912
"ZNF141","L1P1","L1P1:ZNF141",6.7082359772
"ZNF248","L1P1","L1P1:ZNF248",18.1631295362
"ZNF10","L1P1","L1P1:ZNF10",2.02799099623
"ZNF136","L1P1","L1P1:ZNF136",1.78295289689
"ZNF93","L1PA3","L1PA3:ZNF93",319.942227513
"ZNF649","L1PA3","L1PA3:ZNF649",319.942227513
"ZNF382","L1PA3","L1PA3:ZNF382",319.942227513
"ZNF425","L1PA3","L1PA3:ZNF425",136.403177303
"ZNF84","L1PA3","L1PA3:ZNF84",319.942227513
"ZNF141","L1PA3","L1PA3:ZNF141",109.797148009
"ZNF354C","L1PA3","L1PA3:ZNF354C",7.85597576106
"ZNF17","L1PA3","L1PA3:ZNF17",73.9352129484
"ZNF85","L1PA3","L1PA3:ZNF85",6.28588336237
"ZNF10","L1PA3","L1PA3:ZNF10",5.25330971475
"ZNF136","L1PA3","L1PA3:ZNF136",17.5330476214
"ZNF93","L1P2","L1P2:ZNF93",46.9623093994
"ZNF649","L1P2","L1P2:ZNF649",110.908416253
"ZNF382","L1P2","L1P2:ZNF382",20.3908424076
"ZNF425","L1P2","L1P2:ZNF425",3.04348313191
"ZNF84","L1P2","L1P2:ZNF84",3.60027726969
"ZNF765","L1P2","L1P2:ZNF765",136.550910971
"ZNF141","L1P2","L1P2:ZNF141",31.8097728493
"ZNF248","L1P2","L1P2:ZNF248",11.5492807106
"ZNF17","L1P2","L1P2:ZNF17",28.104645164
"ZNF626","L1P2","L1P2:ZNF626",1.77767931035
"ZNF354A","L1P2","L1P2:ZNF354A",1.916332717
"ZNF317","L1P2","L1P2:ZNF317",7.04639385729
"ZNF136","L1P2","L1P2:ZNF136",12.2306701576
"ZNF534","L1P2","L1P2:ZNF534",1.37534636199
"ZNF382","L1PB1","L1PB1:ZNF382",2.28637552093
"ZNF248","L1PB1","L1PB1:ZNF248",319.942227513
"ZNF793","L1PB1","L1PB1:ZNF793",2.34970149769
"ZNF317","L1PB1","L1PB1:ZNF317",10.9222180927
"ZNF133","L1PB1","L1PB1:ZNF133",2.16605770663
"ZNF570","L1PB1","L1PB1:ZNF570",1.35076719842
"ZNF136","L1PB1","L1PB1:ZNF136",90.3362560337
"ZNF879","L1PB1","L1PB1:ZNF879",26.33729675
"ZFP69B","L1PB1","L1PB1:ZFP69B",6.52912835923
"ZNF81","L1PB1","L1PB1:ZNF81",184.72456331
"ZNF528","L1PB1","L1PB1:ZNF528",144.592008374
"ZNF429","L1PB1","L1PB1:ZNF429",77.8818680777
"ZNF479","L1PB1","L1PB1:ZNF479",166.268828759
"ZNF211","L1PB1","L1PB1:ZNF211",10.2765887897
"ZNF440","L1PB1","L1PB1:ZNF440",4.64611152216
"ZNF382","L1PB2","L1PB2:ZNF382",1.51026031516
"ZNF84","L1PB2","L1PB2:ZNF84",2.23266259774
"ZNF248","L1PB2","L1PB2:ZNF248",50.9478903253
"ZNF317","L1PB2","L1PB2:ZNF317",1.36607788646
"ZNF133","L1PB2","L1PB2:ZNF133",1.75437194619
"ZNF570","L1PB2","L1PB2:ZNF570",1.59479574108
"ZNF136","L1PB2","L1PB2:ZNF136",21.4866709699
"ZNF81","L1PB2","L1PB2:ZNF81",54.2038001867
"ZNF528","L1PB2","L1PB2:ZNF528",18.5324232097
"ZNF479","L1PB2","L1PB2:ZNF479",33.5059605793
"ZNF211","L1PB2","L1PB2:ZNF211",2.9722367549
"ZNF382","L1M3","L1M3:ZNF382",2.46825387827
"ZNF248","L1M3","L1M3:ZNF248",32.609499694
"ZNF33A","L1M3","L1M3:ZNF33A",1.33853003469
"ZNF585A","L1M3","L1M3:ZNF585A",1.63064981072
"ZNF570","L1M3","L1M3:ZNF570",1.3221737069
"ZNF879","L1M3","L1M3:ZNF879",2.99697947089
"ZNF81","L1M3","L1M3:ZNF81",2.7640802875
"ZNF211","L1M3","L1M3:ZNF211",2.34357876836
"ZNF382","L1MA2","L1MA2:ZNF382",10.8431871775
"ZNF248","L1MA2","L1MA2:ZNF248",83.295442603
"ZNF793","L1MA2","L1MA2:ZNF793",3.67479545751
"ZNF33A","L1MA2","L1MA2:ZNF33A",2.03517837912
"ZNF354A","L1MA2","L1MA2:ZNF354A",1.60666305281
"ZNF879","L1MA2","L1MA2:ZNF879",2.59531017757
"ZNF382","L1PB","L1PB:ZNF382",2.30294095479
"ZNF248","L1PB","L1PB:ZNF248",57.1197729661
"ZFP69B","L1PB","L1PB:ZFP69B",1.30013463711
"ZNF81","L1PB","L1PB:ZNF81",12.1671643077
"ZNF382","L1MA3","L1MA3:ZNF382",37.0057420082
"ZNF425","L1MA3","L1MA3:ZNF425",11.9677226272
"ZNF248","L1MA3","L1MA3:ZNF248",112.674620839
"ZNF793","L1MA3","L1MA3:ZNF793",4.97407520587
"ZNF133","L1MA3","L1MA3:ZNF133",2.00586270172
"ZNF879","L1MA3","L1MA3:ZNF879",13.5468552149
"ZNF382","L1MC","L1MC:ZNF382",22.3790088087
"ZNF248","L1MC","L1MC:ZNF248",41.7039333535
"ZNF354A","L1MC","L1MC:ZNF354A",1.30337904645
"ZNF567","L1MC","L1MC:ZNF567",1.36512031964
"ZNF879","L1MC","L1MC:ZNF879",1.5465586793
"ZFP69","L1MC","L1MC:ZFP69",12.3880165064
"ZFP69B","L1MC","L1MC:ZFP69B",1.61584009674
"ZNF211","L1MC","L1MC:ZNF211",1.50819493277
"ZNF382","L1MD","L1MD:ZNF382",28.578720625
"ZNF248","L1MD","L1MD:ZNF248",26.1938696771
"ZNF182","L1MD","L1MD:ZNF182",1.77684138864
"ZNF354A","L1MD","L1MD:ZNF354A",5.28296948793
"ZNF879","L1MD","L1MD:ZNF879",2.00776841217
"ZFP69","L1MD","L1MD:ZFP69",7.52860071128
"ZFP69B","L1MD","L1MD:ZFP69B",1.34343172513
"ZNF81","L1MD","L1MD:ZNF81",3.31864725931
"ZNF485","L1MC1","L1MC1:ZNF485",30.5697754378
"ZNF382","L1MC1","L1MC1:ZNF382",50.7383792662
"ZNF84","L1MC1","L1MC1:ZNF84",4.52861019371
"ZNF248","L1MC1","L1MC1:ZNF248",67.2574452493
"ZNF567","L1MC1","L1MC1:ZNF567",3.24438315466
"ZNF585A","L1MC1","L1MC1:ZNF585A",1.6133779498
"ZFP69","L1MC1","L1MC1:ZFP69",31.8066687271
"ZFP69B","L1MC1","L1MC1:ZFP69B",1.95311540266
"ZNF81","L1MC1","L1MC1:ZNF81",2.15514662096
"ZIK1","L1MC1","L1MC1:ZIK1",7.50615227341
"ZNF766","L1MB8","L1MB8:ZNF766",3.78523504258
"ZNF484","L1MB8","L1MB8:ZNF484",1.83964695699
"ZNF248","L1MB8","L1MB8:ZNF248",21.8989208045
"ZNF26","L1MB8","L1MB8:ZNF26",1.44464476314
"ZNF317","L1MB8","L1MB8:ZNF317",5.70167165297
"ZNF570","L1MB8","L1MB8:ZNF570",3.42928323125
"ZNF432","L1MB8","L1MB8:ZNF432",1.44967376153
"ZNF10","L1MB8","L1MB8:ZNF10",54.1588472298
"ZNF136","L1MB8","L1MB8:ZNF136",7.39406389376
"ZNF879","L1MB8","L1MB8:ZNF879",1.97496665362
"ZFP69","L1MB8","L1MB8:ZFP69",4.46853919279
"ZNF81","L1MB8","L1MB8:ZNF81",12.4376979231
"ZNF429","L1MB8","L1MB8:ZNF429",2.6916639029
"ZNF766","L1MB7","L1MB7:ZNF766",2.8041289267
"ZNF248","L1MB7","L1MB7:ZNF248",40.9675824379
"ZNF550","L1MB7","L1MB7:ZNF550",8.51516500078
"ZNF354A","L1MB7","L1MB7:ZNF354A",4.15494956922
"ZNF317","L1MB7","L1MB7:ZNF317",15.5899609461
"ZNF133","L1MB7","L1MB7:ZNF133",2.04154917298
"ZNF432","L1MB7","L1MB7:ZNF432",25.9960076767
"ZNF10","L1MB7","L1MB7:ZNF10",137.995851485
"ZNF154","L1MB7","L1MB7:ZNF154",12.4549376838
"ZNF136","L1MB7","L1MB7:ZNF136",25.1587430253
"ZNF879","L1MB7","L1MB7:ZNF879",3.36113776089
"ZFP69","L1MB7","L1MB7:ZFP69",11.2744181919
"ZNF782","L1MB7","L1MB7:ZNF782",1.63627171147
"ZNF81","L1MB7","L1MB7:ZNF81",13.1264201916
"ZNF429","L1MB7","L1MB7:ZNF429",4.88174748487
"ZNF484","L1MB5","L1MB5:ZNF484",2.72535767779
"ZNF248","L1MB5","L1MB5:ZNF248",6.99795315763
"ZNF317","L1MB5","L1MB5:ZNF317",6.21336719874
"ZNF10","L1MB5","L1MB5:ZNF10",24.2370552109
"ZNF154","L1MB5","L1MB5:ZNF154",3.84902488733
"ZNF136","L1MB5","L1MB5:ZNF136",7.22757625414
"ZFP69","L1MB5","L1MB5:ZFP69",1.98820806041
"ZNF81","L1MB5","L1MB5:ZNF81",1.43016398344
"ZNF382","L1M5","L1M5:ZNF382",12.6146977562
"ZNF248","L1M5","L1M5:ZNF248",47.8661663433
"ZNF10","L1M5","L1M5:ZNF10",57.9437529865
"ZFP69","L1M5","L1M5:ZFP69",18.6800183307
"ZNF81","L1M5","L1M5:ZNF81",10.5612082827
"ZNF74","L1M5","L1M5:ZNF74",3.34646023782
"ZNF558","L1M4","L1M4:ZNF558",10.5145299539
"ZNF382","L1M4","L1M4:ZNF382",15.562153761
"ZNF248","L1M4","L1M4:ZNF248",55.3756560852
"ZNF550","L1M4","L1M4:ZNF550",22.5985963465
"ZNF182","L1M4","L1M4:ZNF182",9.06836692703
"ZNF26","L1M4","L1M4:ZNF26",2.61236027998
"ZNF354A","L1M4","L1M4:ZNF354A",9.0571267424
"ZNF317","L1M4","L1M4:ZNF317",59.798436189
"ZNF133","L1M4","L1M4:ZNF133",7.75308636375
"ZNF585A","L1M4","L1M4:ZNF585A",2.03289802289
"ZNF570","L1M4","L1M4:ZNF570",1.63866303895
"ZNF432","L1M4","L1M4:ZNF432",108.107778325
"ZNF10","L1M4","L1M4:ZNF10",106.352025324
"ZNF154","L1M4","L1M4:ZNF154",72.4772853392
"ZNF136","L1M4","L1M4:ZNF136",144.567446408
"ZNF879","L1M4","L1M4:ZNF879",25.1986062251
"ZFP69","L1M4","L1M4:ZFP69",23.7547985575
"ZNF782","L1M4","L1M4:ZNF782",7.40229222152
"ZNF225","L1M4","L1M4:ZNF225",1.63319894397
"ZFP69B","L1M4","L1M4:ZFP69B",1.32005794581
"ZNF337","L1M4","L1M4:ZNF337",4.3566613251
"ZNF354C","L1ME3","L1ME3:ZNF354C",1.44520741599
"ZNF567","L1ME3","L1ME3:ZNF567",7.60058637058
"ZNF317","L1ME3","L1ME3:ZNF317",5.74257280057
"ZNF10","L1ME3","L1ME3:ZNF10",5.92399303473
"ZNF136","L1ME3","L1ME3:ZNF136",1.54233602105
"ZFP69","L1ME3","L1ME3:ZFP69",2.22406582258
"ZNF81","L1ME3","L1ME3:ZNF81",26.1890834106
"ZNF84","L1ME3A","L1ME3A:ZNF84",2.56003771729
"ZNF248","L1ME3A","L1ME3A:ZNF248",3.34771497086
"ZNF567","L1ME3A","L1ME3A:ZNF567",2.42762907491
"ZNF317","L1ME3A","L1ME3A:ZNF317",1.94134403626
"ZNF133","L1ME3A","L1ME3A:ZNF133",1.60458944644
"ZNF10","L1ME3A","L1ME3A:ZNF10",12.108156152
"ZNF136","L1ME3A","L1ME3A:ZNF136",1.30279112403
"ZFP69","L1ME3A","L1ME3A:ZFP69",1.56127550601
"ZNF81","L1ME3A","L1ME3A:ZNF81",23.4173967918
"ZNF614","L1ME1","L1ME1:ZNF614",1.75102269181
"ZNF382","L1ME1","L1ME1:ZNF382",17.9958349129
"ZNF248","L1ME1","L1ME1:ZNF248",28.0889435563
"ZNF26","L1ME1","L1ME1:ZNF26",29.4059682115
"ZNF354A","L1ME1","L1ME1:ZNF354A",9.82762460473
"ZNF567","L1ME1","L1ME1:ZNF567",11.0246150109
"ZNF317","L1ME1","L1ME1:ZNF317",17.0027420016
"ZNF133","L1ME1","L1ME1:ZNF133",10.7690199995
"ZNF570","L1ME1","L1ME1:ZNF570",1.38042951468
"ZNF10","L1ME1","L1ME1:ZNF10",6.86175367308
"ZNF136","L1ME1","L1ME1:ZNF136",15.6157209752
"ZFP69","L1ME1","L1ME1:ZFP69",5.78359947577
"ZNF81","L1ME1","L1ME1:ZNF81",44.3515480827
"ZNF485","L1PA12","L1PA12:ZNF485",1.38891440814
"ZNF28","L1PA12","L1PA12:ZNF28",3.5930420298
"ZNF84","L1PA12","L1PA12:ZNF84",11.6859038589
"ZNF248","L1PA12","L1PA12:ZNF248",2.44753834332
"ZFP69B","L1PA12","L1PA12:ZFP69B",24.2558003583
"ZNF433","L1PA12","L1PA12:ZNF433",11.7320430147
"ZNF100","LTR18A","LTR18A:ZNF100",1.33082845534
"ZNF417","LTR18A","LTR18A:ZNF417",1.61621859525
"ZNF587","LTR18A","LTR18A:ZNF587",4.09002776777
"ZNF675","LTR18A","LTR18A:ZNF675",2.02499736012
"ZNF136","LTR18A","LTR18A:ZNF136",1.9539021566
"ZNF534","LTR18A","LTR18A:ZNF534",3.45569099757
"ZFP69B","LTR18A","LTR18A:ZFP69B",42.9897096715
"ZNF222","LTR18A","LTR18A:ZNF222",35.4897429528
"ZNF257","LTR18A","LTR18A:ZNF257",1.40388472478
"ZNF429","LTR18A","LTR18A:ZNF429",4.63059295513
"ZNF440","LTR18A","LTR18A:ZNF440",4.10905337051
"ZNF684","LTR18A","LTR18A:ZNF684",1.81573778644
"ZNF555","LTR18A","LTR18A:ZNF555",1.64783631074
"ZNF181","LTR18A","LTR18A:ZNF181",2.71159124192
"ZNF418","LTR18A","LTR18A:ZNF418",4.69139955649
"PRDM9","L1PBa1","L1PBa1:PRDM9",1.69575378675
"ZNF248","L1PBa1","L1PBa1:ZNF248",6.56428626316
"ZNF793","L1PBa1","L1PBa1:ZNF793",5.11283327022
"ZNF317","L1PBa1","L1PBa1:ZNF317",3.29971455859
"ZNF136","L1PBa1","L1PBa1:ZNF136",10.8362712189
"ZNF879","L1PBa1","L1PBa1:ZNF879",10.4473850361
"ZNF528","L1PBa1","L1PBa1:ZNF528",8.8710947739
"ZNF429","L1PBa1","L1PBa1:ZNF429",103.497342184
"ZNF354A","L1M8","L1M8:ZNF354A",1.75047881906
"ZNF133","L1M8","L1M8:ZNF133",55.3401363602
"ZNF680","HAL1M8","HAL1M8:ZNF680",2.06008173195
"ZNF133","HAL1M8","HAL1M8:ZNF133",92.5277759218
"ZNF136","HAL1M8","HAL1M8:ZNF136",2.30737944379
"ZNF75D","HAL1M8","HAL1M8:ZNF75D",1.54183436081
"ZIM3","HAL1M8","HAL1M8:ZIM3",3.03720128181
"ZNF133","Tigger2a","Tigger2a:ZNF133",29.6455541042
"ZNF780A","MER8","MER8:ZNF780A",1.34029678374
"ZNF445","MER8","MER8:ZNF445",7.50198422584
"ZNF133","MER8","MER8:ZNF133",37.6017638818
"ZNF133","L1M7","L1M7:ZNF133",59.9193783
"ZNF570","L1M7","L1M7:ZNF570",11.3468903793
"ZNF790","L1M7","L1M7:ZNF790",1.3978416342
"ZNF565","L1M7","L1M7:ZNF565",10.3447254491
"ZNF133","HAL1b","HAL1b:ZNF133",20.0698736559
"ZNF570","HAL1b","HAL1b:ZNF570",7.28079796387
"ZNF133","Tigger2","Tigger2:ZNF133",9.15122920069
"ZNF324B","Tigger2","Tigger2:ZNF324B",67.5460541115
"ZNF614","L1MEd","L1MEd:ZNF614",1.95750074626
"ZNF558","L1MEd","L1MEd:ZNF558",4.13911649776
"ZNF793","L1MEd","L1MEd:ZNF793",5.3470050686
"ZNF182","L1MEd","L1MEd:ZNF182",2.53672331371
"ZNF33A","L1MEd","L1MEd:ZNF33A",164.929927187
"ZNF197","L1MEd","L1MEd:ZNF197",65.6813515052
"ZNF26","L1MEd","L1MEd:ZNF26",7.77251607722
"ZNF354A","L1MEd","L1MEd:ZNF354A",13.5176773015
"ZNF567","L1MEd","L1MEd:ZNF567",7.47566494589
"ZNF317","L1MEd","L1MEd:ZNF317",47.1615988392
"ZNF133","L1MEd","L1MEd:ZNF133",39.3604886061
"ZNF585A","L1MEd","L1MEd:ZNF585A",1.48552575248
"ZNF10","L1MEd","L1MEd:ZNF10",1.45578769117
"ZNF136","L1MEd","L1MEd:ZNF136",19.0551593568
"ZIM3","L1MEd","L1MEd:ZIM3",5.50490088848
"ZNF169","MER89","MER89:ZNF169",3.13977609154
"ZNF33A","MER89","MER89:ZNF33A",89.4387048364
"ZNF792","MER89","MER89:ZNF792",165.907716011
"ZNF26","MER89","MER89:ZNF26",1.54348031191
"ZFP69","L1ME4b","L1ME4b:ZFP69",51.1631185738
"ZFP69","L1ME4c","L1ME4c:ZFP69",11.0792629655
"ZNF74","L1ME4c","L1ME4c:ZNF74",30.777575286
"ZNF211","MER34A","MER34A:ZNF211",67.9958857526
"ZNF561","LTR10B","LTR10B:ZNF561",1.84385484708
"ZNF562","LTR10B","LTR10B:ZNF562",72.65634873
"ZNF558","LTR10B","LTR10B:ZNF558",1.65859228083
"ZNF169","LTR10B","LTR10B:ZNF169",1.63648451588
"ZNF680","LTR10B","LTR10B:ZNF680",1.62928511763
"ZNF707","LTR10B","LTR10B:ZNF707",1.59463516966
"ZNF561","LTR10B2","LTR10B2:ZNF561",1.74592068573
"ZNF562","LTR10B2","LTR10B2:ZNF562",92.4530635237
"ZNF799","LTR10B2","LTR10B2:ZNF799",1.97717451621
"ZNF44","LTR10B2","LTR10B2:ZNF44",1.36565734525
"ZNF680","LTR10B2","LTR10B2:ZNF680",1.45941814049
"ZNF440","LTR10B2","LTR10B2:ZNF440",1.40588752274
"ZNF561","LTR10A","LTR10A:ZNF561",25.3304718888
"ZNF562","LTR10A","LTR10A:ZNF562",319.942227513
"ZNF823","LTR10A","LTR10A:ZNF823",3.07136070979
"ZNF680","LTR10A","LTR10A:ZNF680",5.72090459785
"ZNF417","LTR10A","LTR10A:ZNF417",1.34928512148
"ZNF157","LTR10B1","LTR10B1:ZNF157",1.59601238242
"ZNF561","LTR10B1","LTR10B1:ZNF561",5.35680782141
"ZNF562","LTR10B1","LTR10B1:ZNF562",151.496012714
"ZNF44","LTR10B1","LTR10B1:ZNF44",2.59130127421
"ZNF417","LTR10B1","LTR10B1:ZNF417",5.85397738659
"ZNF587","LTR10B1","LTR10B1:ZNF587",4.23939278184
"ZNF793","LTR10B1","LTR10B1:ZNF793",3.34267444336
"ZNF506","LTR10B1","LTR10B1:ZNF506",6.01437873437
"ZNF786","LTR10B1","LTR10B1:ZNF786",1.98820975002
"ZNF33A","LTR10B1","LTR10B1:ZNF33A",1.53270194314
"ZNF133","LTR10B1","LTR10B1:ZNF133",1.82625066264
"ZFP69","LTR10B1","LTR10B1:ZFP69",1.569846682
"ZNF257","LTR10B1","LTR10B1:ZNF257",1.59562972998
"ZFP57","LTR10B1","LTR10B1:ZFP57",3.17712460949
"ZNF440","LTR10B1","LTR10B1:ZNF440",2.67207701775
"ZNF573","LTR10B1","LTR10B1:ZNF573",1.52231237051
"ZNF561","LTR10G","LTR10G:ZNF561",3.5756506479
"ZNF562","LTR10G","LTR10G:ZNF562",67.3761886715
"ZNF480","LTR10G","LTR10G:ZNF480",1.59765819957
"ZNF680","LTR10G","LTR10G:ZNF680",4.34189644116
"ZNF506","LTR10G","LTR10G:ZNF506",4.93070288533
"ZFP57","LTR10G","LTR10G:ZFP57",6.57760711509
"ZNF547","LTR10G","LTR10G:ZNF547",4.56681083962
"ZNF530","LTR10G","LTR10G:ZNF530",1.7557274999
"ZNF671","LTR10F","LTR10F:ZNF671",77.5650899767
"ZNF562","LTR10F","LTR10F:ZNF562",53.7920491413
"ZNF141","LTR10F","LTR10F:ZNF141",6.76507917944
"ZNF587","LTR10F","LTR10F:ZNF587",1.49241550165
"ZNF506","LTR10F","LTR10F:ZNF506",16.7506647895
"ZNF675","LTR10F","LTR10F:ZNF675",2.18384467831
"ZNF26","LTR10F","LTR10F:ZNF26",1.5982659816
"ZFP57","LTR10F","LTR10F:ZFP57",1.8399767004
"ZNF614","LTR10C","LTR10C:ZNF614",1.80678663289
"ZNF561","LTR10C","LTR10C:ZNF561",155.356377995
"ZNF562","LTR10C","LTR10C:ZNF562",20.2625621328
"ZNF587","LTR10C","LTR10C:ZNF587",1.3880804288
"ZNF626","LTR10C","LTR10C:ZNF626",12.3193188475
"ZNF561","LTR10E","LTR10E:ZNF561",132.721140169
"ZNF562","LTR10E","LTR10E:ZNF562",113.405375628
"ZNF124","LTR10E","LTR10E:ZNF124",3.15323859726
"ZNF680","LTR10E","LTR10E:ZNF680",3.42463415868
"ZNF93","LTR10E","LTR10E:ZNF93",1.78563880784
"ZNF671","MLT2B3","MLT2B3:ZNF671",63.4790164673
"ZNF614","MLT2B3","MLT2B3:ZNF614",107.683379814
"ZNF793","MLT2B3","MLT2B3:ZNF793",12.6400487691
"ZNF680","LTR19C","LTR19C:ZNF680",5.07670749915
"ZNF681","LTR19C","LTR19C:ZNF681",44.218785451
"ZNF680","LTR9A1","LTR9A1:ZNF680",4.91236098679
"ZNF681","LTR9A1","LTR9A1:ZNF681",181.356121406
"ZNF506","LTR9A1","LTR9A1:ZNF506",1.62138746279
"ZNF680","LTR9D","LTR9D:ZNF680",11.375439542
"ZNF681","LTR9D","LTR9D:ZNF681",49.4174398324
"ZNF506","LTR9D","LTR9D:ZNF506",3.45885952917
"ZNF562","MER61D","MER61D:ZNF562",1.70709340334
"ZNF680","MER61D","MER61D:ZNF680",222.134077407
"ZNF681","MER61D","MER61D:ZNF681",1.64702643424
"ZNF506","MER61D","MER61D:ZNF506",1.44492063773
"ZNF680","LTR77","LTR77:ZNF680",110.635798437
"ZFP69B","LTR77","LTR77:ZFP69B",2.58644676242
"ZNF680","MER39B","MER39B:ZNF680",93.6261503562
"ZNF101","MER39B","MER39B:ZNF101",2.87097969874
"ZNF28","LTR1F1","LTR1F1:ZNF28",1.53024405875
"ZNF680","LTR1F1","LTR1F1:ZNF680",40.9465756393
"ZNF680","LTR1F","LTR1F:ZNF680",28.6137393195
"ZNF10","LTR1F","LTR1F:ZNF10",1.38640178031
"ZNF680","MER61C","MER61C:ZNF680",88.6650346978
"ZNF681","MER61C","MER61C:ZNF681",1.60203698759
"ZNF417","MER61C","MER61C:ZNF417",3.11688620265
"ZNF891","MER61C","MER61C:ZNF891",1.89032032401
"ZNF44","LTR9","LTR9:ZNF44",2.02857473954
"ZNF680","LTR9","LTR9:ZNF680",80.3420894033
"ZNF736","LTR9","LTR9:ZNF736",1.44559635217
"ZNF506","LTR9","LTR9:ZNF506",1.74930976508
"ZNF565","LTR9","LTR9:ZNF565",3.07708923227
"ZNF189","LTR9","LTR9:ZNF189",2.23060816822
"ZNF680","LTR1F2","LTR1F2:ZNF680",20.6534984795
"ZNF669","LTR1F2","LTR1F2:ZNF669",1.95435791908
"ZNF680","LTR1E","LTR1E:ZNF680",62.6567064214
"ZNF736","LTR1E","LTR1E:ZNF736",12.6531226719
"ZNF224","LTR1E","LTR1E:ZNF224",1.57359975332
"ZNF680","LTR1C","LTR1C:ZNF680",21.1736637121
"ZNF736","LTR1C","LTR1C:ZNF736",4.23272247353
"ZNF680","LTR27","LTR27:ZNF680",319.942227513
"ZNF736","LTR27","LTR27:ZNF736",105.540892326
"ZNF75D","LTR27","LTR27:ZNF75D",20.3410217342
"ZNF680","MER21A","MER21A:ZNF680",25.7154712844
"ZNF793","MER21A","MER21A:ZNF793",6.52631121364
"ZNF445","MER21A","MER21A:ZNF445",1.63405151353
"ZNF782","MER21A","MER21A:ZNF782",1.35311001502
"ZNF75D","MER21A","MER21A:ZNF75D",3.60378908185
"ZNF789","MER21A","MER21A:ZNF789",1.55556177866
"ZNF680","MER61F","MER61F:ZNF680",88.6055191315
