	h1_1	h1_2	h1_3	h2_1	h2_2	h2_3	h3_1	h3_2	h3_3
LINC00909	4.6133069470012	4.11875041555955	5.0968517185985	4.26967005117221	4.2297542244552	3.50144486433491	4.34969817571784	1.849210514493	4.6426539626478
RP11-287D1.3	6.15803231661363	6.3718779713703	6.40731198536872	6.28240354108	6.18874250775673	6.22518676334495	6.28574931317719	6.55256771601638	6.25218307159544
DYNLL2	6.65176244751508	6.51206728073428	6.37081178030226	6.31747077197391	6.70846490558738	6.50276059177757	6.64367452364014	6.19747275719382	6.41334686509182
MIR4721	4.24749394398997	4.46388590160824	4.44973274181477	4.63526861771655	4.84248225355907	4.93088978743478	4.91500756081889	4.67809859810024	4.72154532628269
SUZ12P	4.43876872418089	4.02584095504489	4.41828310318972	3.85349522819166	3.27434437547927	3.88722855863864	3.65125342683802	3.09313609737909	4.16665654839749
RP11-138C9.1	5.67027197491784	5.92224384672654	5.86719861238046	5.77036363499576	5.67440703079058	5.79358173757456	5.10989947777778	5.92771248817171	5.44178010356591
LINC00526	1.50442815028735	2.19754201856168	2.06420448469865	1.81194273874716	1.855119079237	2.13133323593758	1.69381388906607	1.06071461968671	1.88184162652723
AC010761.8	8.23211790283664	8.20091052464215	8.41952455842586	8.4734895056374	8.66217440726572	8.61256149173013	8.96473391758848	8.5223800891562	8.57632388937192
ZFP41	1.73030955770367	1.80877017397664	1.46904621687161	2.17451281813187	1.78640632915298	1.95800163305202	2.45737369324398	1.3017227191905	1.73745171719205
RP11-6N17.10	4.12561083892126	3.92653375485591	4.48051140336506	4.04898193604801	4.36549226353747	4.81704071039855	5.01238297186351	5.85394843349966	4.40041672991448
RP11-138I1.2	1.68787429138328	2.40852967662587	1.19985958405622	2.11501180638321	1.98344317621254	1.15830028353785	0.515476647807553	1.3017227191905	2.75005175397168
SNORA67	8.31461851592628	8.52159850583048	8.35142911024304	8.39944021822847	8.36733126320125	8.47588038961624	8.21628137418358	8.41105112975982	8.04634954469831
MIR3652	3.36997795051497	3.67238170506069	3.55108198573762	4.0959029834355	4.61372966744318	4.05446447255331	4.08133032558101	2.35617050321288	4.22197431679218
AC010761.6	2.06472859677423	2.07922205137291	3.0124894481545	2.17451281813187	2.80389375588182	3.24890283231876	3.32283156986516	0.771208002491723	2.20834245120441
MIR4761	2.65520810246296	2.74023879230582	2.9912729622448	2.51094048271435	2.65767301503078	2.33415011893727	2.8674619765511	1.3017227191905	2.41235634322601
CTD-2370N5.3	3.74590641275469	4.00002022034453	3.7023599245854	4.2351541694717	3.48413676003609	3.80429221765657	2.64258856571089	3.97632243239633	3.89891513988617
BZRAP1-AS1	4.47665348418574	4.74995394713903	4.75680770860778	4.43693990127057	4.74626693829977	4.35178001295906	3.66842857064615	3.62365081407786	4.53027054609178
RP11-192H23.5	5.25296215662948	5.68357727831599	5.50504441510901	3.80725104342244	3.60876341454983	3.69803353026601	3.36558121732449	5.08509877831367	3.42026154131135
RP11-21J18.1	5.30302351270331	5.3186879860683	5.53100620897296	5.81077124453672	5.65526651732368	5.79358173757456	6.01741856176081	6.40541402223273	5.77338425780231
MIR3198-2	2.44196406334069	2.40852967662587	3.07432870197236	2.97978442568898	2.9045877555013	3.48022837842521	2.28991694739242	3.48392605041125	2.84707620836655
RP11-138I1.4	8.08862630924711	8.36003246959808	8.33468078454262	8.83272430088366	8.76396549295976	8.87939947224503	9.21171212021876	9.29084425533494	9.03946926916615
MIR4751	5.07505573493613	5.06216688719318	5.11658118902443	4.24905977149692	4.59376125121059	4.38640635606869	5.91680531188128	4.80095534588577	5.33710360341557
AC010761.9	3.68248103261306	3.78250451928283	3.93126565288053	3.30670743049674	3.41753901130706	3.56328411815277	3.78324897264801	2.35617050321288	3.33918993066403
MIR1539	2.25114172100511	2.38876642180444	2.65592435159512	1.73498075693228	2.26174433869964	2.33415011893727	2.41729625386865	1.99360042382817	2.8234249403019
SENP3-EIF4A1	8.424099506917	8.63839484103899	8.47120289119866	8.54357033464152	8.52392162614195	8.58921739648284	8.37705335012097	8.51042604838931	8.18562237470433
AP000275.65	4.24017060318411	4.33039084912954	4.32808529421814	4.24905977149692	4.24263551575194	4.24261656947133	4.42236724341607	3.43417301521415	4.05937981207941
CTB-96E2.7	2.97051325515658	3.15722456337419	2.90314205196614	3.3589373892693	3.223270190885	3.22359174378957	3.40710048676276	1.99360042382817	2.84707620836655
MIR4709	4.1492621069859	4.38627686977875	4.50317200077624	3.56196448573881	3.2992190441183	3.82126529626028	4.02910036680845	1.68874584229975	2.91578895845056
RPL17	8.11689061093329	8.04075831798593	8.24285180354643	8.2910405671943	8.5033303252694	8.44335994154348	8.43653457534267	8.22607845690965	8.20004367672268
MIR3064	5.65383082785631	5.72947601234579	5.72663467070842	5.61259055880878	5.73035051951745	5.82757907019248	6.02076588354292	5.54965023263409	6.17485702949935
RP1-56K13.3	4.63021372299609	4.58606786217806	4.61142489142826	4.3557278327934	4.59376125121059	4.15160563096384	4.91500756081889	4.54379750638865	4.60846527647197
RP11-227G15.3	5.2493189853983	5.49541509339747	4.92288598726455	5.20515209048224	4.85930687620043	5.03640797851734	5.19532709644631	4.93219987916403	5.16900430325391
FSBP	2.61046978769767	1.95032431819066	2.21823811337108	2.74482854288862	2.76870432741952	2.81280371751208	3.86000617163205	2.12484495710642	2.5627731857791
EEF1E1-BLOC1S5	3.52265190890625	3.55315323970533	3.24537424330859	4.00048341835682	4.05090614399128	4.12451197008157	3.08772809677916	3.32920345561261	3.08447079304224
MIR4680	3.21424213819359	3.21448188098339	3.49188619322972	2.91147841229807	3.11535485171812	3.06162426412618	2.89690575444358	2.81073636667836	3.37216725311031
AC010761.10	3.36997795051497	3.31214514020153	3.33230988007987	3.18178081859591	3.08706580728669	3.50144486433491	3.11303918530834	2.35617050321288	3.18068610830155
AC139149.1	7.56466609808455	7.96437086782737	7.78134989287057	8.38298120724895	8.43973204754193	8.39953314440743	8.36327580300301	7.94668824776721	8.6318440322395
RP11-159D12.5	6.18307304609033	6.02504101322185	6.29275222110586	6.03400054450959	5.86139622492316	6.08465119315219	5.25907098043966	5.47779994761441	5.68755991194772
STRADA	4.00116346799677	4.00002022034453	3.96430591464453	4.14134595419667	4.40039787848567	4.44233177066668	5.22465117592625	5.54965023263409	4.83825235797954
MIR5047	3.80666044383379	3.36367544084161	3.96430591464453	4.4550492818223	4.68151975698515	5.12792663449433	5.5178475522703	5.25233469222834	5.44178010356591
RP5-890E16.4	4.92328129590805	5.23814455875775	5.24313229252192	4.40624310404765	4.38885625660298	4.34005072037695	5.10989947777778	3.86806954174431	4.62907555614726
MIR3656	1.81160965980552	1.8670688145413	1.84519470275686	2.33957206440236	2.40613424803482	1.89526587770406	3.78324897264801	1.849210514493	2.24441170591193
CTB-131K11.1	4.3866566916616	4.95200872590201	4.50317200077624	4.49644091301923	4.17704717412436	4.09689973887371	4.83360317253506	5.22333482050579	4.15722713547756
CTD-2349P21.9	2.30828562810872	2.28567292884034	1.64237781975717	1.92019562939918	2.10127966650639	1.35760909176126	2.10043914852871	2.64567712040786	1.8352990405902
RP11-17J14.2	3.94821458804781	3.92653375485591	3.5655090563729	3.91584360485948	3.64802284499706	3.7697349956202	1.93997447633546	3.43417301521415	2.24441170591193
RNA28S5	13.5779513641781	14.2668252646023	14.0989695485127	14.507371600927	14.6402340965494	14.012757473009	14.1338681878492	14.1822334203791	14.1015335611363
RP11-661O13.1	3.42268500084581	3.12174666801947	3.47669978941504	2.05295083825095	2.49494351499267	2.5932373402544	3.52493697705662	2.88668521991166	3.48199053106306
AC004824.1	3.0893906510085	3.39373267469779	3.33230988007987	3.07653765856857	2.99870993286585	3.19782864772449	2.60739913724859	4.10907764124811	3.27088391727312
AC015688.3	4.79920463891474	4.65387217765793	4.89459694283313	4.32979104360978	4.35366682814068	4.83386533303991	4.41220737719585	3.43417301521415	4.51558650033466
MIR3661	1.81160965980552	2.24228033332696	1.58688270716547	1.77397488854814	2.10127966650639	1.76096478599246	2.10043914852871	2.35617050321288	2.09438626190733
RP11-19P22.8	4.95046002825345	4.84366838196123	4.99926575299833	4.17086504111672	4.16356394476074	4.39776621823324	4.00225875458981	2.64567712040786	3.38837748029157
RP11-693J15.4	1.99682453227243	1.95032431819066	1.89173728869389	2.25940171571838	2.04356416865011	1.53269579831935	1.93997447633546	4.14044181215744	1.03384471997228
RP11-618P17.4	6.08633085125944	6.45143602124086	6.18475269166601	5.89719962384769	5.87800296991034	5.76316234169671	6.22899882876216	6.13655837767021	6.00653737397654
AARSD1	4.12561083892126	4.07613607149917	4.2498477198879	4.21404118231851	4.50031668709152	4.20431268129469	4.94350616730572	5.49002624994767	4.82044108186308
RP11-773H22.4	2.98810731517132	3.26955326347706	3.2090781140856	3.01276174813526	2.40613424803482	3.00332562356151	2.28991694739242	1.99360042382817	1.39641479935698
CTD-2369P2.5	4.42591612210882	4.83273882180297	4.61142489142826	4.32323332758762	4.24263551575194	4.08289288087983	4.52021456681422	4.23063962112902	4.5081880480135
RP4-657D16.3	4.07711232123007	4.01942896653066	4.01774517360599	4.19979222658023	4.03618463828451	4.29215603027264	3.59846601247858	4.36946732582634	4.39240173685036
RP11-886H22.1	3.63859338861206	3.94694959141	3.55108198573762	3.96722096422507	4.10833442404035	3.85462389320671	3.78324897264801	3.90506374922651	3.59804866052663
RP11-120M18.2	4.27642112945347	4.35606225673174	4.10921421961622	4.16354170031086	4.35366682814068	3.95030724126202	4.49155080856207	5.20861331479902	4.04921994585919
RP11-108P20.1	4.54956306300785	4.48730679000999	4.79404061480676	3.85349522819166	4.02131136180298	4.09689973887371	3.16236689767191	2.55547931143629	4.22197431679218
AC011558.5	4.41294798948052	4.15430116816742	4.41828310318972	4.93532515425244	4.67202830800785	4.68418355150498	5.15324550770336	3.48392605041125	4.38434196705641
LRRC37A16P	1.59906502442542	1.97704165656644	1.89173728869389	2.08431500916029	1.55813734147987	1.68881500023663	4.01574198395343	3.75103012055409	3.73111019031822
RP11-35G9.3	1.85060379142139	1.71665197198821	2.32384830133167	2.39064624899663	2.04356416865011	2.07583812334588	2.64258856571089	1.3017227191905	2.17134824372221
RP11-589P10.7	2.78165643770389	3.18040088574028	3.15286210451905	3.71006312472795	3.75977120264952	3.91911261965842	4.32824506605152	3.94113300393403	3.52661352248369
RP11-566K11.7	3.59332865487628	3.65594055799916	3.92008191438785	3.73003154096054	4.14995351324208	3.85462389320671	4.39167044619315	3.09313609737909	4.51558650033466
UQCR11	3.36997795051497	3.87774231605576	3.47669978941504	4.27647522907732	4.652855998733	3.22359174378957	2.74328256533037	1.68874584229975	4.57344668729356
CTD-2659N19.10	3.78669202760119	3.86349336031748	3.92008191438785	3.91584360485948	4.13621345661578	4.05446447255331	3.40710048676276	3.48392605041125	4.05937981207941
UXT-AS1	3.71454224184536	3.68053254618155	3.99660640654784	3.73991305247451	4.2297542244552	4.01074309512399	3.76739502144717	1.06071461968671	4.07948738552799
ASB16-AS1	2.06472859677423	1.65180082763824	2.42225200539267	2.76432471851442	2.80389375588182	2.55315990087906	1.22174544475084	3.38264271457407	2.77492642261071
ILF3-AS1	2.69860069797634	2.1277205690641	3.07432870197236	2.08431500916029	2.8382452606726	2.91120742157308	3.38649020708747	1.3017227191905	3.85292893461199
CTD-2369P2.4	3.16867956081314	3.47095217715969	3.46135182508161	3.43389944695052	3.70497872980914	3.45869521687557	1.8221379860416	3.62365081407786	3.54118632357096
C19orf82	1.55252243848839	1.54870733467413	1.04374038213894	2.36533516046745	2.35959166209779	1.44780690073283	2.33363832482174	5.23790762159306	2.38029513399371
AD000671.6	4.54362603799999	4.6372175044938	4.78790147770935	4.41860031056763	4.83399578767124	4.30427958935513	3.84497796239972	2.35617050321288	4.31818963205148
CTD-2020K17.1	4.24017060318411	3.30161447270936	4.52548216250132	3.30670743049674	3.70497872980914	4.29215603027264	5.36821147336917	4.58996768782158	5.51374044116929
RP11-795F19.5	2.93466805620986	2.85990902296844	3.31533680147616	3.16720801750863	3.62852666937126	3.39209746814655	2.7104926302127	3.97632243239633	2.93798470456476
RNF157-AS1	3.15316656144182	3.07304347644379	2.60095789237719	3.63791333897211	3.27434437547927	3.41464003679764	3.06196500071407	4.10907764124811	1.73745171719205
RP11-78A19.3	3.73552726697469	3.53528681891181	3.88600091914474	3.13761323532034	3.39463860919699	3.41464003679764	4.39167044619315	3.43417301521415	3.91018625222119
RP11-318A15.7	2.06472859677423	2.19754201856168	2.42225200539267	2.80254404074491	2.65767301503078	2.81280371751208	2.41729625386865	1.99360042382817	2.89324638979948
RP11-861E21.2	1.68787429138328	1.92310284945563	2.2543073680786	1.52243612155217	1.28683531966247	1.68881500023663	1.55295135322622	3.21599284516462	2.50447454521444
AC010642.1	4.89091178007492	4.87241543600678	4.97244908795315	4.50805220338952	4.78200115003298	4.87508799576642	3.66842857064615	3.90506374922651	4.57344668729356
IER3IP1	3.30126520043095	3.38378301429019	3.50691440246205	3.51669975200303	3.34771756180949	3.03276940145399	3.03573345914089	3.09313609737909	3.89891513988617
