	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9
EIF4A2	9.08325498921591	9.15072782048756	9.30934334515434	9.29890798143906	9.40698388607783	9.29100854925883	9.43435149176309	9.38750939456871	9.19459664412919
RFC4	5.27440736651724	5.29527565167073	5.0071624574019	3.3711038035523	3.44474941169931	3.62866145323814	4.59797981325283	5.00580007135593	4.8955043700591
ST6GAL1	6.05883431438971	6.27107092870849	6.23524225157387	8.51995154328789	8.37316618411512	8.3411986284419	5.40903237520103	5.75690118623267	5.54663379474601
TP63	4.05415782718024	4.39059414875813	4.58248966131075	4.695583083969	4.24805750069422	4.74741826979917	5.54966587547271	4.97891677720498	5.40014770626852
P3H2	3.1164948827769	3.27748006870668	3.32598464142144	6.14524944506196	5.87910508817794	5.86983370988393	4.37414685755717	4.42305539588459	4.54331343645439
CCDC50	4.05415782718024	3.92583127569932	3.52483486889054	2.4816621787	2.11809890656955	2.0606720311207	3.1915554442787	2.49439417760485	2.27361530033959
OPA1	6.7127773696267	6.68385848539335	6.97409866519932	6.80003829385084	6.55913821334459	6.70452822089542	7.30571090710239	7.02673301269166	6.71102061264689
ATP13A3	7.80501486998268	8.00404850961095	7.72909114026209	8.2664579046637	8.08634077362918	8.17651425677557	8.03045920221112	7.74431850111239	7.93468078014654
LSG1	4.82519275192031	5.05976965338237	5.23996466181628	4.95606630427346	4.95223315974275	4.93858845065531	5.48573854868316	5.23515135093343	4.93658031306202
ACAP2	7.0639610022106	6.96049954725805	6.89246990289367	7.34615280716579	7.17391471876332	7.32647211362955	7.3602076665993	6.92946124784295	7.10256275289155
TFRC	9.84934994390736	10.0390784519001	9.8440514942494	9.8309706024375	9.58890777751539	9.70059975904799	11.202516396971	11.2657678052039	11.0983972941554
WDR53	3.61010143442986	3.35709723677005	3.43543578383744	3.26517035880324	3.22078457054411	3.02219788330606	3.4041000796588	3.23135977177106	2.84785139446769
FBXO45	5.22865555841238	5.73969950471559	5.71457460576737	5.80122325904345	5.04844847500206	5.29656029494137	5.35893376361066	5.14128442746921	5.26960223783297
NRROS	4.62783452035488	4.75631421856649	4.14848875805931	4.37747332842803	4.7303933892619	4.69130639022714	4.61515495706097	3.53186888302352	4.40381402346629
CEP19	4.29516592668403	4.32280405921617	4.49037145932232	4.31247607358159	4.05154771366094	4.36220833717688	4.49039992605302	4.83642984594079	4.41838682455356
PIGX	5.93406723451599	6.14495598320185	6.18519043927211	5.61431992242562	5.48885776398921	5.59628847846365	5.96581957986788	5.92124742713089	5.88242454301511
PAK2	7.79271512840313	7.77410015794381	7.66451795621532	8.15871748305632	8.03245952997964	8.2061349751211	7.78697574726607	7.55252835358961	7.55572557244347
SENP5	6.67062551782662	6.34372196570504	6.52869957798142	6.67375283594478	6.6292682735489	6.60390740623213	6.77078157545071	6.85256337797177	6.3983110477889
MELTF	7.32381279145272	6.93315668233656	6.92450474383234	7.18664296146816	7.76526240589363	7.51952829778989	5.59365388785004	6.41137359083696	5.97405501848068
DLG1	6.92845660504767	6.86329497420353	6.79443313341617	6.85584651071879	6.69812573692455	6.7698465592394	7.03285769825964	7.01133825489736	6.88111001441311
BDH1	3.57918535764716	4.25167088235707	4.16447446223201	3.26517035880324	3.3672706590216	3.19356630161804	3.92852103844491	4.43629122304128	4.4891213360908
RUBCN	8.03173512160585	7.90321481503157	7.64043115493935	7.65093006555984	7.7270050752447	7.45238669849445	7.58169027202561	7.17028932550462	7.76831535376657
FYTTD1	8.55869567845948	8.62350648721107	8.72690612958852	8.00881867845182	7.86022884544046	7.91559507952089	8.65773713300618	8.61388141540809	8.59112841182599
LRCH3	5.11828816459995	4.71912929823284	4.6913158604832	5.26173127483647	5.19017658461372	5.12562747296147	5.97914711151487	5.68109489179799	5.64284911000531
RPL35A	7.9060528583464	7.63228431984073	8.18298504514957	8.26988575312133	8.34628677281363	8.323508685595	8.47343028964562	8.0305561704415	8.55942848489067
LMLN	1.69426188209386	1.34738208193683	0.870102089865213	1.59531896049557	2.0700046183685	1.71963511328563	3.28036471123656	1.94690638230236	1.63974319913749
PIGG	5.8328579428448	5.59940816359404	5.57204071207972	5.86607440339342	5.7323260017959	5.840650514247	5.17427745284686	4.68941016001	5.47176017542936
ATP5ME	4.08382869385658	4.10947227025866	3.35413568173559	3.75059718597348	3.90846075771385	4.4804474494062	3.14501285834167	3.45592002979022	3.32092101511795
GAK	7.16891423766992	7.02895290645738	6.63291057296955	7.51598759788174	7.53995680014097	7.85394733686045	5.82530031808613	6.19872256397871	6.0786784108892
CTBP1	6.18910413600796	6.22936410263149	6.05403918168025	6.09202145648664	6.18029990517248	6.72663122348768	5.15091345978135	5.7882086362833	5.66745857734931
MAEA	6.12989047614595	6.04632133708164	6.05618285969857	5.6410372608014	6.22490852296884	6.4138962564976	4.66548663261111	5.04952144878525	4.83161075346048
UVSSA	3.40208113060055	2.95810767872307	2.77958979695977	3.31910916591404	3.77981860627474	3.79002444117703	2.76886437245642	2.15335725976979	2.27361530033959
SLBP	6.28801402254814	6.23727652671108	6.55167291438576	6.48903416735635	6.32307085511106	6.32185970262786	6.76694461829305	6.41472091261907	6.60034438149077
TMEM129	4.08382869385658	4.24121652471991	4.13232393862831	2.99386833698584	3.55368378325248	3.14664525423055	3.14501285834167	3.7167865989413	4.7065747076157
TACC3	4.47387181366856	4.14355326550176	4.38516257735621	2.10551369281475	2.29588602578483	2.29387120741373	2.49967773964103	3.84141325345505	4.54331343645439
LETM1	4.96329502854909	4.99901562230328	5.10151789184713	5.2127029389091	5.16177615881219	5.18488405851824	5.09079246734378	5.19677954006091	5.61148493909597
NSD2	7.31523921384358	7.26656752916048	7.15400384573117	6.43509536024555	6.19998610787172	6.32712982735915	6.22270414284936	6.53955507616865	6.98755545340707
NELFA	5.50573291262369	5.27491982838811	4.92509132446286	4.98971669371538	5.52051691931728	5.63504978120069	4.03445448319397	4.65585760029897	5.30923921007031
HAUS3	4.53422146958339	4.45534133007275	4.828066870068	4.68535116135804	4.44002700145691	4.93168559040062	5.00217808017021	5.18898116950051	5.53330626309901
MXD4	4.41672790656495	4.46435820343019	3.83557440673694	4.39012862923406	4.63444479521632	5.09506075666562	2.25866964013724	3.65018885021228	2.66440525337176
FAM193A	5.95428753805531	5.89781689952972	5.76786579982765	6.11888091655258	5.98987793412789	6.1451540964328	5.5585714286946	5.46563518462343	5.00576387820802
TNIP2	6.23114367924908	6.07897632264847	6.10876502964573	5.85242103611966	6.35352465165278	6.24876195586017	4.49039992605302	4.87582328424088	5.73304691897689
ADD1	8.5347251159634	8.39678914771764	8.46175078138255	8.6721345575464	8.5675520357565	8.61821970651649	8.28372528820657	8.44818219733076	8.52533439294555
MFSD10	6.35798600824653	6.4359912840269	5.60462863858	6.45931746191087	6.85713245753218	7.27831092248651	3.95574250717993	5.49122689852617	5.57292509256493
NOP14	7.29872862718246	7.18300576824283	7.4042209131719	7.1702277965528	7.11439873772696	7.21575654125211	7.14944057038248	7.40044084511625	7.46212172752363
HTT	6.50230363827102	6.53131917375187	5.96557039381794	6.18210189684109	5.78541406916826	6.02382162578572	6.53845606739752	6.61133087419922	6.38353299241763
LRPAP1	6.07739013341796	6.22406494133519	6.17141289215415	5.99593968700554	6.34344464529535	6.30326116644397	5.28573788333541	5.30896258989503	6.16762460465138
TMEM128	3.52613912328553	3.00829343589129	3.44855128362769	3.56215209656037	4.02656535710361	3.67899312878828	2.57182752539687	4.23893299147586	3.72427670934916
LYAR	5.07462192973995	5.34494303648542	5.7573638787248	5.21980982540336	5.4796832018087	5.44452787515126	5.46694095322903	5.95382579624215	5.74465820934718
ZBTB49	3.35418644049623	3.5042509305537	2.82052006101465	2.10551369281475	3.38703391384303	2.63717295309366	2.94219597534198	1.70589828279856	2.97158676288993
EVC2	7.20564558036587	7.0708816085026	6.32153599453883	5.54810432207474	6.03754840665244	5.88062698995793	7.00054514842725	6.87946186130423	6.60034438149077
EVC	4.7760559732575	4.75631421856649	4.63506331404179	2.57329265416557	2.25345075946444	2.15851935451884	4.98906258037996	4.39621378366595	5.09917481777478
MRFAP1L1	6.15456759651123	5.76181020632134	5.99268527259791	5.74814153424717	5.86859998078447	5.78045111447023	6.23941508305729	5.76741267201127	6.11043713133786
KIAA0232	6.21447457363818	6.25036822308944	6.02149580841593	6.88966122371103	6.64371598411495	6.87613959896562	6.13611645785327	6.36020883021046	6.40929608848271
TBC1D14	6.81251084876385	6.80237600085586	6.79057565774666	6.66856794252621	6.55695891528534	6.52813457728417	6.58278198228647	6.40465555755261	6.56148155915332
TADA2B	4.70623452375993	4.63378374319506	4.78218224157629	5.21980982540336	5.07305794234606	4.69130639022714	3.69000895174518	4.46240406336042	3.70062544128451
GRPEL1	5.94623339269379	6.17272767888515	6.15350334441101	5.93678724177858	6.07762584602777	5.88420688023373	6.36656036308536	6.19483389574595	6.51477752569588
SH3TC1	5.69546362730361	5.75447756008687	5.1704237285632	5.7821460218483	6.00594374648752	6.0399593224704	4.08464024036219	4.29812878398376	4.16546649648397
ACOX3	2.2336275163749	3.39531655900054	2.57951196151086	2.57329265416557	3.83841326018559	2.25014982998441	2.25866964013724	1.94690638230236	3.25749563497631
WDR1	9.04110060979194	8.96308627100897	9.2436139270534	9.60400222823637	9.68508868626538	9.54165705099508	9.1011152266632	9.17202110403482	9.54932597029671
HS3ST1	3.78285580536284	4.19862464799544	4.31528475276423	3.96877735602301	4.02656535710361	4.38260012600806	3.14501285834167	3.37574968110623	3.46826273119313
RAB28	5.44129115960476	5.51947166749247	5.74943696295317	5.53106441877627	5.65700338624618	5.66032391734421	5.16264275236346	5.34449874712179	5.83975392676909
BOD1L1	6.95879831309288	6.92174547562807	6.80211727962935	7.89355513981552	7.57699290826718	7.77419421207531	7.06133286687012	7.44532092276029	6.90975652498631
CPEB2	6.11739180232142	6.52271246640124	6.19883765628868	6.14524944506196	5.86508121064767	6.31921740327956	6.35638257808133	5.73564562619262	6.48046687078026
FBXL5	5.97026217923082	6.3215640977811	5.9882013683175	5.76767069933242	5.41377376179545	5.63504978120069	6.77078157545071	6.12707056824951	5.64284911000531
CD38	6.01522785954583	5.81564835794889	5.7441280515681	6.33719446878558	6.08973668349269	6.19788790756814	5.02805671199582	5.5225910694355	5.92386926131246
TAPT1	5.47806773046303	5.58707736168332	5.42717763283513	4.82238786904149	4.67520160282971	4.71562205077901	4.90776247827811	5.01465098893819	4.14808441825573
QDPR	5.2679595567192	5.14074373191494	5.58397620965545	5.11697887930821	5.22902072064388	4.98600523168268	5.52261455091819	5.14934419726316	5.2452865772811
LAP3	8.53606731402824	8.58785113217164	8.76048962323698	7.19748355129166	7.0859629564106	7.18415817420562	8.9803902783655	8.66115189996848	8.72464320116896
FAM184B	3.48225147928453	3.27748006870668	2.48082768665145	2.92596427248404	4.06387851557166	3.77467647684359	3.14501285834167	3.6272884481022	2.139314208628
NCAPG	4.89380336430227	4.87602097592838	5.09736026637348	2.779743531633	2.41618025950254	2.76694082806399	5.18581907472955	5.19677954006091	3.92131355640871
PACRGL	2.72283103429063	3.84528784838877	2.87981724469842	2.74074940001713	2.95554589378359	2.76694082806399	2.94219597534198	2.15335725976979	2.56312191753457
DHX15	7.88355933280546	7.80637054436088	8.04300255790077	8.05126881040752	7.88302486579468	7.93643485264248	7.78318167528087	7.88127771433299	7.92960309768225
CCDC149	3.22699442404245	2.93234458265799	3.4744299154533	2.04277793746679	2.45414810970156	2.29387120741373	2.42372888640773	2.54414721280195	1.91104522095488
SEPSECS	2.72283103429063	2.3277532751879	2.64933341100843	2.57329265416557	2.45414810970156	2.91428254413917	3.98245984555571	3.34800469062333	3.25749563497631
PI4K2B	4.9592986408388	4.9290916048629	5.09736026637348	4.32571190073829	4.53165747692248	4.49924504486033	5.21990006997266	5.38601801656006	5.74465820934718
ZCCHC4	3.42544512366606	3.37633345563296	3.29727334477991	3.5167091257992	3.79469188275627	3.77467647684359	3.69000895174518	3.58036740071471	4.34400462823099
ANAPC4	5.75200095320593	5.69059781382216	5.62787498307226	5.50220955610409	5.56022662911925	5.93341440431737	5.53168813454365	6.0602478553783	5.51308123503498
SEL1L3	4.74389264981846	4.5086161231151	4.52173563023166	5.32241431063771	4.84199759753463	4.72363704384313	6.15971935715669	5.74631255124447	6.54497457082432
	3.20015281182381	3.29780005308627	3.74279776559013	3.44574260444506	3.77981860627474	3.84983383641233	4.13313875805338	3.00135416632474	4.7065747076157
RBPJ	5.97818365440147	6.23200640197979	5.80658087005678	5.58159197738406	5.115139531089	5.48752528064674	5.81790186576497	6.11065280881555	5.22055405658818
STIM2	5.20859458571048	5.24383722487904	5.1704237285632	2.65944929791528	1.7419504206843	2.7976376252869	5.20862895763764	5.20453598369535	3.92131355640871
ARAP2	6.11380077360764	6.23727652671108	5.86644197363342	6.68919664130934	6.02183261899089	6.46259944807328	5.49504629090938	5.80870908838234	4.83161075346048
PGM2	6.64597399894246	6.8076996048334	6.8160994555484	6.16379333842816	6.1047336484835	6.01405164460442	6.76694461829305	6.56086108636322	6.44175809643989
TBC1D1	6.75257837768468	6.87179143598643	6.92450474383234	6.94001836304159	6.82307968933771	6.9394489905203	6.54295044810673	6.49281140724216	6.05555780322418
KLF3	4.85990588620829	5.05976965338237	4.77699268547373	4.76524396193788	5.09124341474284	4.52699003534323	3.44309421127466	4.68941016001	5.08097022239719
TLR10	5.93202952931722	6.11090850237418	6.15149960097656	6.24615313263287	5.99953887452111	6.28441973206916	3.75343433188681	3.07089509957781	2.27361530033959
TLR1	5.91768443202879	6.04932070415134	5.59581377383996	6.10359393865139	6.37842078353832	6.09968725461514	4.5451923988934	3.65018885021228	4.62096599210686
TMEM156	2.00460200270601	2.51296814765481	1.2152375759139	3.02665827210351	3.17604625577883	3.17029652229519	1.60659294355754	2.21609301511775	3.25749563497631
KLHL5	4.38728412867247	4.62576875013094	4.21906943750493	4.258283973218	4.18171500586552	4.35190332878514	3.84363214085839	3.7167865989413	3.19115314014762
WDR19	6.1959133287822	6.18095599990243	5.86644197363342	6.65027265154031	6.61047747915376	6.66761290093735	5.90427349219823	6.41137359083696	6.27161016444921
RFC1	6.345791999754	6.23200640197979	6.26890354621417	6.3074811636612	5.89299395636808	5.90902042873376	6.96414494817563	6.07301515145218	6.60034438149077
LIAS	3.17280232367886	2.8244292434911	3.72134465592382	3.31910916591404	2.90160708667279	3.30459761400679	4.49039992605302	3.50699421438449	2.89028666078808
UGDH	5.75200095320593	5.80148682052516	5.96557039381794	5.65683334970827	5.61152785782476	5.66865118456682	6.4834021999282	5.71949588619929	5.58589322519323
PDS5A	8.55274027251713	8.51052174944863	8.53889126810553	8.40072086338272	7.92249445314661	8.25810429959999	8.0621158764095	8.32905927048124	7.84178255851777
N4BP2	4.32653009759337	4.00211486096216	3.87496784503703	4.08230630165343	3.63857268083899	3.74348185524	4.5805977350246	4.01023231767119	4.34400462823099
RBM47	3.08749501105435	3.78898040748681	3.14446450150052	4.28563446136295	4.25882393156329	4.65823456862149	4.24769852231623	4.02782637768593	3.70062544128451
APBB2	3.83613059840519	3.57255694394461	3.86521986848547	2.85470558931422	2.75721717733761	2.91428254413917	3.1915554442787	4.32684008062529	3.67657996731786
UCHL1	4.71099589785366	4.61770898033698	4.82304005299317	3.82704924641135	5.47507394855611	4.10429896352095	7.34226984175518	7.41889417280675	7.36578514426746
TMEM33	4.18311961466437	4.49107554180597	3.88465039843437	5.60349289194127	5.36975592241119	5.40020952560144	5.45744950425173	4.97891677720498	5.74465820934718
SLC30A9	6.36555525457543	6.34372196570504	6.44446548355644	6.63440416846896	6.31018956381433	6.5930108662075	6.84180940525157	6.54261812411521	6.1719311602101
ATP8A1	6.06999642067701	5.94044508142911	5.71185766515103	7.02158371519767	6.56131422437686	6.78141131087232	6.75923995356802	7.00246692769181	6.85456473855412
GUF1	4.79859854190859	4.97397907136595	4.74545711204062	4.92161224794433	5.00434519226204	5.14366139579173	5.69405578480788	4.93296719134449	5.55983933354527
GNPDA2	5.21865994077693	5.33022153077865	4.99380407454688	5.4305080907499	5.13280540538457	5.40020952560144	5.66960274108334	5.04088253051137	5.11715255870384
COMMD8	5.69065062854148	5.84701252885823	5.77047937851506	5.80122325904345	5.7206913013125	5.63504978120069	5.62790344980295	5.40633800093966	5.57292509256493
ATP10D	5.69546362730361	5.63178416554871	5.41720504676035	6.08814324167571	5.75531764442213	5.9437440072111	6.39169505876802	6.40801848457857	5.88242454301511
